Child 2 (PID=34555): Processing movie-100k_2.txt
Child 1 (PID=34554): Processing movie-100k_1.txt
MovieID: 1	 Rating Count: 452	 Average Rating: 3.88
MovieID: 926	 Rating Count: 101	 Average Rating: 2.70
MovieID: 927	 Rating Count: 6	 Average Rating: 3.17
MovieID: 928	 Rating Count: 104	 Average Rating: 3.12
MovieID: 929	 Rating Count: 40	 Average Rating: 2.70
MovieID: 930	 Rating Count: 80	 Average Rating: 2.70
MovieID: 931	 Rating Count: 57	 Average Rating: 2.16
MovieID: 932	 Rating Count: 40	 Average Rating: 2.92
MovieID: 933	 Rating Count: 21	 Average Rating: 2.43
MovieID: 934	 Rating Count: 68	 Average Rating: 2.93
MovieID: 935	 Rating Count: 7	 Average Rating: 3.29
MovieID: 936	 Rating Count: 32	 Average Rating: 3.94
MovieID: 937	 Rating Count: 37	 Average Rating: 3.41
MovieID: 938	 Rating Count: 25	 Average Rating: 2.88
MovieID: 939	 Rating Count: 60	 Average Rating: 3.60
MovieID: 940	 Rating Count: 32	 Average Rating: 2.34
MovieID: 941	 Rating Count: 46	 Average Rating: 3.07
MovieID: 942	 Rating Count: 45	 Average Rating: 3.49
MovieID: 943	 Rating Count: 40	 Average Rating: 3.48
MovieID: 944	 Rating Count: 43	 Average Rating: 3.00
MovieID: 945	 Rating Count: 40	 Average Rating: 3.92
MovieID: 946	 Rating Count: 61	 Average Rating: 3.15
MovieID: 947	 Rating Count: 17	 Average Rating: 3.24
MovieID: 948	 Rating Count: 48	 Average Rating: 2.17
MovieID: 949	 Rating Count: 71	 Average Rating: 3.34
MovieID: 950	 Rating Count: 30	 Average Rating: 2.90
MovieID: 951	 Rating Count: 39	 Average Rating: 2.82
MovieID: 952	 Rating Count: 45	 Average Rating: 3.18
MovieID: 953	 Rating Count: 22	 Average Rating: 3.32
MovieID: 954	 Rating Count: 11	 Average Rating: 3.55
MovieID: 955	 Rating Count: 49	 Average Rating: 3.41
MovieID: 956	 Rating Count: 46	 Average Rating: 3.61
MovieID: 957	 Rating Count: 2	 Average Rating: 2.00
MovieID: 958	 Rating Count: 14	 Average Rating: 3.79
MovieID: 959	 Rating Count: 64	 Average Rating: 3.47
MovieID: 960	 Rating Count: 25	 Average Rating: 3.24
MovieID: 961	 Rating Count: 34	 Average Rating: 3.62
MovieID: 962	 Rating Count: 23	 Average Rating: 3.13
MovieID: 963	 Rating Count: 41	 Average Rating: 4.29
MovieID: 964	 Rating Count: 9	 Average Rating: 3.33
MovieID: 965	 Rating Count: 21	 Average Rating: 3.67
MovieID: 966	 Rating Count: 26	 Average Rating: 4.19
MovieID: 967	 Rating Count: 12	 Average Rating: 3.17
MovieID: 968	 Rating Count: 18	 Average Rating: 3.72
MovieID: 969	 Rating Count: 75	 Average Rating: 3.80
MovieID: 970	 Rating Count: 8	 Average Rating: 3.25
MovieID: 971	 Rating Count: 34	 Average Rating: 3.68
MovieID: 972	 Rating Count: 28	 Average Rating: 3.18
MovieID: 973	 Rating Count: 4	 Average Rating: 3.50
MovieID: 974	 Rating Count: 32	 Average Rating: 3.03
MovieID: 975	 Rating Count: 44	 Average Rating: 3.16
MovieID: 976	 Rating Count: 12	 Average Rating: 1.83
MovieID: 977	 Rating Count: 49	 Average Rating: 2.69
MovieID: 978	 Rating Count: 27	 Average Rating: 2.52
MovieID: 979	 Rating Count: 35	 Average Rating: 3.20
MovieID: 980	 Rating Count: 22	 Average Rating: 3.18
MovieID: 981	 Rating Count: 8	 Average Rating: 1.75
MovieID: 982	 Rating Count: 20	 Average Rating: 2.80
MovieID: 983	 Rating Count: 15	 Average Rating: 2.40
MovieID: 984	 Rating Count: 44	 Average Rating: 2.86
MovieID: 985	 Rating Count: 22	 Average Rating: 2.86
MovieID: 986	 Rating Count: 23	 Average Rating: 2.57
MovieID: 987	 Rating Count: 4	 Average Rating: 2.50
MovieID: 988	 Rating Count: 86	 Average Rating: 2.31
MovieID: 989	 Rating Count: 32	 Average Rating: 2.84
MovieID: 990	 Rating Count: 33	 Average Rating: 3.09
MovieID: 991	 Rating Count: 25	 Average Rating: 2.24
MovieID: 992	 Rating Count: 4	 Average Rating: 3.00
MovieID: 993	 Rating Count: 66	 Average Rating: 3.52
MovieID: 994	 Rating Count: 7	 Average Rating: 2.29
MovieID: 995	 Rating Count: 31	 Average Rating: 3.16
MovieID: 996	 Rating Count: 14	 Average Rating: 2.50
MovieID: 997	 Rating Count: 16	 Average Rating: 2.12
MovieID: 998	 Rating Count: 16	 Average Rating: 2.56
MovieID: 999	 Rating Count: 10	 Average Rating: 2.80
MovieID: 1000	 Rating Count: 10	 Average Rating: 3.00
MovieID: 1001	 Rating Count: 17	 Average Rating: 2.00
MovieID: 1002	 Rating Count: 8	 Average Rating: 1.88
MovieID: 1003	 Rating Count: 8	 Average Rating: 2.25
MovieID: 1004	 Rating Count: 9	 Average Rating: 3.11
MovieID: 1005	 Rating Count: 22	 Average Rating: 3.68
MovieID: 1006	 Rating Count: 23	 Average Rating: 2.83
MovieID: 1007	 Rating Count: 47	 Average Rating: 4.13
MovieID: 1008	 Rating Count: 37	 Average Rating: 3.38
MovieID: 1009	 Rating Count: 64	 Average Rating: 3.38
MovieID: 1010	 Rating Count: 44	 Average Rating: 3.25
MovieID: 1011	 Rating Count: 93	 Average Rating: 3.23
MovieID: 1012	 Rating Count: 100	 Average Rating: 3.53
MovieID: 1013	 Rating Count: 38	 Average Rating: 2.29
MovieID: 1014	 Rating Count: 98	 Average Rating: 3.06
MovieID: 1015	 Rating Count: 12	 Average Rating: 2.83
MovieID: 1016	 Rating Count: 137	 Average Rating: 3.46
MovieID: 1017	 Rating Count: 50	 Average Rating: 3.24
MovieID: 1018	 Rating Count: 32	 Average Rating: 3.19
MovieID: 1019	 Rating Count: 31	 Average Rating: 3.97
MovieID: 1020	 Rating Count: 35	 Average Rating: 3.89
MovieID: 1021	 Rating Count: 38	 Average Rating: 3.82
MovieID: 1022	 Rating Count: 32	 Average Rating: 3.44
MovieID: 1023	 Rating Count: 31	 Average Rating: 2.58
MovieID: 1024	 Rating Count: 15	 Average Rating: 3.60
MovieID: 1025	 Rating Count: 44	 Average Rating: 2.93
MovieID: 1026	 Rating Count: 4	 Average Rating: 2.50
MovieID: 1027	 Rating Count: 3	 Average Rating: 2.67
MovieID: 1028	 Rating Count: 148	 Average Rating: 3.04
MovieID: 1029	 Rating Count: 14	 Average Rating: 2.00
MovieID: 1030	 Rating Count: 20	 Average Rating: 2.25
MovieID: 1031	 Rating Count: 7	 Average Rating: 2.29
MovieID: 1032	 Rating Count: 16	 Average Rating: 2.88
MovieID: 1033	 Rating Count: 32	 Average Rating: 2.78
MovieID: 1034	 Rating Count: 27	 Average Rating: 2.52
MovieID: 1035	 Rating Count: 68	 Average Rating: 3.16
MovieID: 1036	 Rating Count: 24	 Average Rating: 2.75
MovieID: 1037	 Rating Count: 24	 Average Rating: 2.00
MovieID: 1038	 Rating Count: 17	 Average Rating: 2.82
MovieID: 1039	 Rating Count: 90	 Average Rating: 4.01
MovieID: 1040	 Rating Count: 25	 Average Rating: 2.60
MovieID: 1041	 Rating Count: 62	 Average Rating: 3.19
MovieID: 1042	 Rating Count: 28	 Average Rating: 3.14
MovieID: 1043	 Rating Count: 8	 Average Rating: 3.00
MovieID: 1044	 Rating Count: 40	 Average Rating: 3.23
MovieID: 1045	 Rating Count: 25	 Average Rating: 3.24
MovieID: 1046	 Rating Count: 46	 Average Rating: 3.17
MovieID: 1047	 Rating Count: 134	 Average Rating: 2.84
MovieID: 1048	 Rating Count: 73	 Average Rating: 3.01
MovieID: 1049	 Rating Count: 25	 Average Rating: 2.52
MovieID: 1050	 Rating Count: 43	 Average Rating: 3.65
MovieID: 1051	 Rating Count: 41	 Average Rating: 3.24
MovieID: 1052	 Rating Count: 25	 Average Rating: 2.28
MovieID: 1053	 Rating Count: 24	 Average Rating: 3.46
MovieID: 1054	 Rating Count: 23	 Average Rating: 2.30
MovieID: 1055	 Rating Count: 10	 Average Rating: 3.20
MovieID: 1056	 Rating Count: 10	 Average Rating: 3.20
MovieID: 1057	 Rating Count: 22	 Average Rating: 2.32
MovieID: 1058	 Rating Count: 15	 Average Rating: 3.27
MovieID: 1059	 Rating Count: 35	 Average Rating: 2.77
MovieID: 1060	 Rating Count: 39	 Average Rating: 3.05
MovieID: 1061	 Rating Count: 29	 Average Rating: 2.93
MovieID: 1062	 Rating Count: 12	 Average Rating: 3.75
MovieID: 1063	 Rating Count: 41	 Average Rating: 3.66
MovieID: 1064	 Rating Count: 4	 Average Rating: 4.25
MovieID: 1065	 Rating Count: 53	 Average Rating: 3.49
MovieID: 1066	 Rating Count: 16	 Average Rating: 3.00
MovieID: 1067	 Rating Count: 44	 Average Rating: 3.45
MovieID: 1068	 Rating Count: 12	 Average Rating: 3.17
MovieID: 1069	 Rating Count: 18	 Average Rating: 3.17
MovieID: 1070	 Rating Count: 27	 Average Rating: 3.74
MovieID: 1071	 Rating Count: 16	 Average Rating: 2.88
MovieID: 1072	 Rating Count: 7	 Average Rating: 2.43
MovieID: 1073	 Rating Count: 66	 Average Rating: 3.82
MovieID: 1074	 Rating Count: 77	 Average Rating: 2.96
MovieID: 1075	 Rating Count: 7	 Average Rating: 3.43
MovieID: 1076	 Rating Count: 12	 Average Rating: 2.25
MovieID: 1077	 Rating Count: 8	 Average Rating: 3.12
MovieID: 1078	 Rating Count: 22	 Average Rating: 2.77
MovieID: 1079	 Rating Count: 45	 Average Rating: 2.24
MovieID: 1080	 Rating Count: 2	 Average Rating: 4.00
MovieID: 1081	 Rating Count: 8	 Average Rating: 2.75
MovieID: 1082	 Rating Count: 8	 Average Rating: 2.62
MovieID: 1083	 Rating Count: 6	 Average Rating: 2.50
MovieID: 1084	 Rating Count: 21	 Average Rating: 3.86
MovieID: 1085	 Rating Count: 11	 Average Rating: 3.00
MovieID: 1086	 Rating Count: 21	 Average Rating: 3.29
MovieID: 1087	 Rating Count: 10	 Average Rating: 1.70
MovieID: 1088	 Rating Count: 13	 Average Rating: 2.23
MovieID: 1089	 Rating Count: 38	 Average Rating: 2.13
MovieID: 1090	 Rating Count: 37	 Average Rating: 2.41
MovieID: 1091	 Rating Count: 43	 Average Rating: 2.72
MovieID: 1092	 Rating Count: 12	 Average Rating: 2.50
MovieID: 1093	 Rating Count: 23	 Average Rating: 3.09
MovieID: 1094	 Rating Count: 12	 Average Rating: 2.42
MovieID: 1095	 Rating Count: 29	 Average Rating: 2.62
MovieID: 1096	 Rating Count: 3	 Average Rating: 2.67
MovieID: 1097	 Rating Count: 18	 Average Rating: 3.50
MovieID: 1098	 Rating Count: 42	 Average Rating: 3.69
MovieID: 1099	 Rating Count: 13	 Average Rating: 3.46
MovieID: 1100	 Rating Count: 8	 Average Rating: 2.62
MovieID: 1101	 Rating Count: 74	 Average Rating: 3.77
MovieID: 1102	 Rating Count: 7	 Average Rating: 2.43
MovieID: 1103	 Rating Count: 19	 Average Rating: 3.79
MovieID: 1104	 Rating Count: 4	 Average Rating: 3.00
MovieID: 1105	 Rating Count: 18	 Average Rating: 2.83
MovieID: 1106	 Rating Count: 4	 Average Rating: 3.00
MovieID: 1107	 Rating Count: 18	 Average Rating: 3.06
MovieID: 1108	 Rating Count: 5	 Average Rating: 2.40
MovieID: 1109	 Rating Count: 28	 Average Rating: 3.43
MovieID: 1110	 Rating Count: 41	 Average Rating: 2.85
MovieID: 1111	 Rating Count: 7	 Average Rating: 3.43
MovieID: 1112	 Rating Count: 15	 Average Rating: 2.80
MovieID: 1113	 Rating Count: 22	 Average Rating: 3.27
MovieID: 1114	 Rating Count: 10	 Average Rating: 3.30
MovieID: 1115	 Rating Count: 29	 Average Rating: 3.41
MovieID: 1116	 Rating Count: 13	 Average Rating: 3.62
MovieID: 1117	 Rating Count: 19	 Average Rating: 3.11
MovieID: 1118	 Rating Count: 47	 Average Rating: 3.26
MovieID: 1119	 Rating Count: 59	 Average Rating: 3.66
MovieID: 1120	 Rating Count: 17	 Average Rating: 3.00
MovieID: 1121	 Rating Count: 21	 Average Rating: 3.76
MovieID: 1122	 Rating Count: 1	 Average Rating: 5.00
MovieID: 1123	 Rating Count: 3	 Average Rating: 3.67
MovieID: 1124	 Rating Count: 12	 Average Rating: 3.83
MovieID: 1125	 Rating Count: 4	 Average Rating: 4.25
MovieID: 1126	 Rating Count: 32	 Average Rating: 3.34
MovieID: 1127	 Rating Count: 11	 Average Rating: 2.91
MovieID: 1128	 Rating Count: 13	 Average Rating: 2.69
MovieID: 1129	 Rating Count: 28	 Average Rating: 3.57
MovieID: 1130	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1131	 Rating Count: 13	 Average Rating: 4.00
MovieID: 1132	 Rating Count: 32	 Average Rating: 2.62
MovieID: 1133	 Rating Count: 30	 Average Rating: 2.97
MovieID: 1134	 Rating Count: 38	 Average Rating: 3.32
MovieID: 1135	 Rating Count: 46	 Average Rating: 2.98
MovieID: 1136	 Rating Count: 29	 Average Rating: 3.48
MovieID: 1137	 Rating Count: 29	 Average Rating: 3.97
MovieID: 1138	 Rating Count: 5	 Average Rating: 3.40
MovieID: 1139	 Rating Count: 33	 Average Rating: 2.61
MovieID: 1140	 Rating Count: 17	 Average Rating: 2.29
MovieID: 1141	 Rating Count: 9	 Average Rating: 3.33
MovieID: 1142	 Rating Count: 44	 Average Rating: 4.05
MovieID: 1143	 Rating Count: 15	 Average Rating: 4.00
MovieID: 1144	 Rating Count: 3	 Average Rating: 3.67
MovieID: 1145	 Rating Count: 9	 Average Rating: 2.67
MovieID: 1146	 Rating Count: 3	 Average Rating: 2.00
MovieID: 1147	 Rating Count: 21	 Average Rating: 3.67
MovieID: 1148	 Rating Count: 9	 Average Rating: 3.33
MovieID: 1149	 Rating Count: 26	 Average Rating: 3.85
MovieID: 1150	 Rating Count: 9	 Average Rating: 3.11
MovieID: 1151	 Rating Count: 7	 Average Rating: 2.14
MovieID: 1152	 Rating Count: 28	 Average Rating: 3.43
MovieID: 1153	 Rating Count: 19	 Average Rating: 3.47
MovieID: 1154	 Rating Count: 12	 Average Rating: 3.33
MovieID: 1155	 Rating Count: 3	 Average Rating: 3.33
MovieID: 1156	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1157	 Rating Count: 25	 Average Rating: 2.88
MovieID: 1158	 Rating Count: 4	 Average Rating: 4.00
MovieID: 1159	 Rating Count: 11	 Average Rating: 3.55
MovieID: 1160	 Rating Count: 26	 Average Rating: 3.62
MovieID: 1161	 Rating Count: 13	 Average Rating: 2.92
MovieID: 1162	 Rating Count: 5	 Average Rating: 1.60
MovieID: 1163	 Rating Count: 25	 Average Rating: 2.68
MovieID: 1164	 Rating Count: 6	 Average Rating: 2.17
MovieID: 1165	 Rating Count: 14	 Average Rating: 1.86
MovieID: 1166	 Rating Count: 12	 Average Rating: 3.17
MovieID: 1167	 Rating Count: 11	 Average Rating: 3.55
MovieID: 1168	 Rating Count: 22	 Average Rating: 3.32
MovieID: 1169	 Rating Count: 10	 Average Rating: 4.10
MovieID: 1170	 Rating Count: 27	 Average Rating: 3.07
MovieID: 1171	 Rating Count: 14	 Average Rating: 3.14
MovieID: 1172	 Rating Count: 15	 Average Rating: 3.67
MovieID: 1173	 Rating Count: 7	 Average Rating: 2.57
MovieID: 1174	 Rating Count: 8	 Average Rating: 3.25
MovieID: 1175	 Rating Count: 5	 Average Rating: 3.40
MovieID: 1176	 Rating Count: 22	 Average Rating: 3.36
MovieID: 1177	 Rating Count: 7	 Average Rating: 1.86
MovieID: 1178	 Rating Count: 19	 Average Rating: 2.47
MovieID: 1179	 Rating Count: 9	 Average Rating: 2.11
MovieID: 1180	 Rating Count: 10	 Average Rating: 2.50
MovieID: 1181	 Rating Count: 10	 Average Rating: 2.50
MovieID: 1182	 Rating Count: 13	 Average Rating: 2.31
MovieID: 1183	 Rating Count: 19	 Average Rating: 2.21
MovieID: 1184	 Rating Count: 10	 Average Rating: 2.50
MovieID: 1185	 Rating Count: 18	 Average Rating: 2.28
MovieID: 1186	 Rating Count: 3	 Average Rating: 3.33
MovieID: 1187	 Rating Count: 13	 Average Rating: 3.23
MovieID: 1188	 Rating Count: 44	 Average Rating: 2.77
MovieID: 1189	 Rating Count: 3	 Average Rating: 5.00
MovieID: 1190	 Rating Count: 11	 Average Rating: 3.36
MovieID: 1191	 Rating Count: 3	 Average Rating: 4.33
MovieID: 1192	 Rating Count: 13	 Average Rating: 3.38
MovieID: 1193	 Rating Count: 10	 Average Rating: 3.80
MovieID: 1194	 Rating Count: 31	 Average Rating: 4.06
MovieID: 1195	 Rating Count: 11	 Average Rating: 3.27
MovieID: 1196	 Rating Count: 3	 Average Rating: 3.00
MovieID: 1197	 Rating Count: 45	 Average Rating: 3.56
MovieID: 1198	 Rating Count: 7	 Average Rating: 3.14
MovieID: 1199	 Rating Count: 23	 Average Rating: 2.87
MovieID: 1200	 Rating Count: 7	 Average Rating: 3.29
MovieID: 1201	 Rating Count: 1	 Average Rating: 5.00
MovieID: 1202	 Rating Count: 8	 Average Rating: 3.50
MovieID: 1203	 Rating Count: 21	 Average Rating: 4.05
MovieID: 1204	 Rating Count: 18	 Average Rating: 3.61
MovieID: 1205	 Rating Count: 6	 Average Rating: 3.00
MovieID: 1206	 Rating Count: 19	 Average Rating: 2.68
MovieID: 1207	 Rating Count: 17	 Average Rating: 2.29
MovieID: 1208	 Rating Count: 20	 Average Rating: 2.85
MovieID: 1209	 Rating Count: 15	 Average Rating: 2.53
MovieID: 1210	 Rating Count: 38	 Average Rating: 2.74
MovieID: 1211	 Rating Count: 12	 Average Rating: 3.42
MovieID: 1212	 Rating Count: 6	 Average Rating: 2.83
MovieID: 1213	 Rating Count: 6	 Average Rating: 2.17
MovieID: 1214	 Rating Count: 9	 Average Rating: 2.00
MovieID: 1215	 Rating Count: 30	 Average Rating: 1.93
MovieID: 1216	 Rating Count: 6	 Average Rating: 3.00
MovieID: 1217	 Rating Count: 39	 Average Rating: 2.87
MovieID: 1218	 Rating Count: 26	 Average Rating: 3.46
MovieID: 1219	 Rating Count: 20	 Average Rating: 2.90
MovieID: 1220	 Rating Count: 30	 Average Rating: 3.33
MovieID: 1221	 Rating Count: 39	 Average Rating: 3.49
MovieID: 1222	 Rating Count: 25	 Average Rating: 2.68
MovieID: 1223	 Rating Count: 4	 Average Rating: 3.50
MovieID: 1224	 Rating Count: 12	 Average Rating: 2.67
MovieID: 1225	 Rating Count: 14	 Average Rating: 2.64
MovieID: 1226	 Rating Count: 32	 Average Rating: 3.38
MovieID: 1227	 Rating Count: 8	 Average Rating: 2.38
MovieID: 1228	 Rating Count: 48	 Average Rating: 2.46
MovieID: 1229	 Rating Count: 13	 Average Rating: 2.15
MovieID: 1230	 Rating Count: 18	 Average Rating: 1.83
MovieID: 1231	 Rating Count: 22	 Average Rating: 2.50
MovieID: 1232	 Rating Count: 17	 Average Rating: 2.47
MovieID: 1233	 Rating Count: 6	 Average Rating: 3.50
MovieID: 1234	 Rating Count: 8	 Average Rating: 2.38
MovieID: 1235	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1236	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1237	 Rating Count: 6	 Average Rating: 3.50
MovieID: 1238	 Rating Count: 8	 Average Rating: 3.12
MovieID: 1239	 Rating Count: 18	 Average Rating: 2.44
MovieID: 1240	 Rating Count: 26	 Average Rating: 3.65
MovieID: 1241	 Rating Count: 6	 Average Rating: 2.67
MovieID: 1242	 Rating Count: 5	 Average Rating: 2.60
MovieID: 1243	 Rating Count: 7	 Average Rating: 3.71
MovieID: 1244	 Rating Count: 36	 Average Rating: 2.92
MovieID: 1245	 Rating Count: 19	 Average Rating: 3.21
MovieID: 1246	 Rating Count: 7	 Average Rating: 1.57
MovieID: 1247	 Rating Count: 6	 Average Rating: 1.83
MovieID: 1248	 Rating Count: 19	 Average Rating: 3.00
MovieID: 1249	 Rating Count: 12	 Average Rating: 2.83
MovieID: 1250	 Rating Count: 6	 Average Rating: 1.50
MovieID: 1251	 Rating Count: 8	 Average Rating: 4.12
MovieID: 1252	 Rating Count: 9	 Average Rating: 3.00
MovieID: 1253	 Rating Count: 7	 Average Rating: 2.43
MovieID: 1254	 Rating Count: 11	 Average Rating: 1.82
MovieID: 1255	 Rating Count: 8	 Average Rating: 2.25
MovieID: 1256	 Rating Count: 3	 Average Rating: 2.00
MovieID: 1257	 Rating Count: 4	 Average Rating: 1.75
MovieID: 1258	 Rating Count: 23	 Average Rating: 2.52
MovieID: 1259	 Rating Count: 4	 Average Rating: 2.00
MovieID: 1260	 Rating Count: 4	 Average Rating: 2.75
MovieID: 1261	 Rating Count: 4	 Average Rating: 3.25
MovieID: 1262	 Rating Count: 8	 Average Rating: 3.62
MovieID: 1263	 Rating Count: 15	 Average Rating: 2.93
MovieID: 1264	 Rating Count: 7	 Average Rating: 3.29
MovieID: 1265	 Rating Count: 19	 Average Rating: 3.05
MovieID: 1266	 Rating Count: 12	 Average Rating: 3.17
MovieID: 1267	 Rating Count: 33	 Average Rating: 3.00
MovieID: 1268	 Rating Count: 10	 Average Rating: 3.30
MovieID: 1269	 Rating Count: 10	 Average Rating: 3.90
MovieID: 1270	 Rating Count: 7	 Average Rating: 2.29
MovieID: 1271	 Rating Count: 7	 Average Rating: 2.71
MovieID: 1272	 Rating Count: 5	 Average Rating: 1.80
MovieID: 1273	 Rating Count: 15	 Average Rating: 2.73
MovieID: 1274	 Rating Count: 11	 Average Rating: 1.73
MovieID: 1275	 Rating Count: 4	 Average Rating: 2.50
MovieID: 1276	 Rating Count: 8	 Average Rating: 2.50
MovieID: 1277	 Rating Count: 19	 Average Rating: 3.42
MovieID: 1278	 Rating Count: 16	 Average Rating: 3.62
MovieID: 1279	 Rating Count: 9	 Average Rating: 2.89
MovieID: 1280	 Rating Count: 16	 Average Rating: 2.69
MovieID: 1281	 Rating Count: 13	 Average Rating: 3.15
MovieID: 1282	 Rating Count: 9	 Average Rating: 3.22
MovieID: 1283	 Rating Count: 19	 Average Rating: 2.68
MovieID: 1284	 Rating Count: 26	 Average Rating: 2.85
MovieID: 1285	 Rating Count: 15	 Average Rating: 3.13
MovieID: 1286	 Rating Count: 17	 Average Rating: 3.71
MovieID: 1287	 Rating Count: 6	 Average Rating: 1.33
MovieID: 1288	 Rating Count: 7	 Average Rating: 3.00
MovieID: 1289	 Rating Count: 7	 Average Rating: 2.14
MovieID: 1290	 Rating Count: 2	 Average Rating: 1.50
MovieID: 1291	 Rating Count: 15	 Average Rating: 2.20
MovieID: 1292	 Rating Count: 3	 Average Rating: 1.67
MovieID: 1293	 Rating Count: 3	 Average Rating: 5.00
MovieID: 1294	 Rating Count: 7	 Average Rating: 3.14
MovieID: 1295	 Rating Count: 7	 Average Rating: 2.57
MovieID: 1296	 Rating Count: 20	 Average Rating: 3.25
MovieID: 1297	 Rating Count: 12	 Average Rating: 2.83
MovieID: 1298	 Rating Count: 9	 Average Rating: 3.67
MovieID: 1299	 Rating Count: 8	 Average Rating: 3.00
MovieID: 1300	 Rating Count: 9	 Average Rating: 2.33
MovieID: 1301	 Rating Count: 5	 Average Rating: 3.80
MovieID: 1302	 Rating Count: 5	 Average Rating: 3.40
MovieID: 1303	 Rating Count: 18	 Average Rating: 2.33
MovieID: 1304	 Rating Count: 2	 Average Rating: 2.50
MovieID: 1305	 Rating Count: 7	 Average Rating: 2.43
MovieID: 1306	 Rating Count: 2	 Average Rating: 3.00
MovieID: 1307	 Rating Count: 2	 Average Rating: 1.50
MovieID: 1308	 Rating Count: 2	 Average Rating: 1.00
MovieID: 1309	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1310	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1311	 Rating Count: 16	 Average Rating: 2.50
MovieID: 1312	 Rating Count: 7	 Average Rating: 3.00
MovieID: 1313	 Rating Count: 14	 Average Rating: 3.14
MovieID: 1314	 Rating Count: 11	 Average Rating: 2.45
MovieID: 1315	 Rating Count: 23	 Average Rating: 3.13
MovieID: 1316	 Rating Count: 7	 Average Rating: 2.71
MovieID: 1317	 Rating Count: 4	 Average Rating: 2.00
MovieID: 1318	 Rating Count: 3	 Average Rating: 1.33
MovieID: 1319	 Rating Count: 4	 Average Rating: 1.75
MovieID: 1320	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1321	 Rating Count: 2	 Average Rating: 2.50
MovieID: 1322	 Rating Count: 6	 Average Rating: 2.33
MovieID: 1323	 Rating Count: 3	 Average Rating: 2.67
MovieID: 1324	 Rating Count: 5	 Average Rating: 2.40
MovieID: 1325	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1326	 Rating Count: 6	 Average Rating: 3.33
MovieID: 1327	 Rating Count: 3	 Average Rating: 2.33
MovieID: 1328	 Rating Count: 6	 Average Rating: 3.17
MovieID: 1329	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1330	 Rating Count: 4	 Average Rating: 2.50
MovieID: 1331	 Rating Count: 4	 Average Rating: 3.00
MovieID: 1332	 Rating Count: 2	 Average Rating: 2.00
MovieID: 1333	 Rating Count: 5	 Average Rating: 2.80
MovieID: 1334	 Rating Count: 2	 Average Rating: 1.00
MovieID: 1335	 Rating Count: 11	 Average Rating: 2.64
MovieID: 1336	 Rating Count: 10	 Average Rating: 1.80
MovieID: 1337	 Rating Count: 9	 Average Rating: 2.33
MovieID: 1338	 Rating Count: 4	 Average Rating: 2.25
MovieID: 1339	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1340	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1341	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1342	 Rating Count: 2	 Average Rating: 2.50
MovieID: 1343	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1344	 Rating Count: 5	 Average Rating: 3.20
MovieID: 1345	 Rating Count: 2	 Average Rating: 2.00
MovieID: 1346	 Rating Count: 5	 Average Rating: 2.40
MovieID: 1347	 Rating Count: 4	 Average Rating: 2.75
MovieID: 1348	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1349	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1350	 Rating Count: 2	 Average Rating: 1.50
MovieID: 1351	 Rating Count: 3	 Average Rating: 2.00
MovieID: 1352	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1353	 Rating Count: 5	 Average Rating: 2.60
MovieID: 1354	 Rating Count: 2	 Average Rating: 1.00
MovieID: 1355	 Rating Count: 6	 Average Rating: 2.67
MovieID: 1356	 Rating Count: 3	 Average Rating: 2.67
MovieID: 1357	 Rating Count: 3	 Average Rating: 2.67
MovieID: 1358	 Rating Count: 2	 Average Rating: 3.00
MovieID: 1359	 Rating Count: 2	 Average Rating: 1.00
MovieID: 1360	 Rating Count: 2	 Average Rating: 1.50
MovieID: 1361	 Rating Count: 3	 Average Rating: 2.67
MovieID: 1362	 Rating Count: 2	 Average Rating: 2.00
MovieID: 1363	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1364	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1365	 Rating Count: 2	 Average Rating: 1.50
MovieID: 1366	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1367	 Rating Count: 5	 Average Rating: 4.20
MovieID: 1368	 Rating Count: 6	 Average Rating: 3.67
MovieID: 1369	 Rating Count: 4	 Average Rating: 2.75
MovieID: 1370	 Rating Count: 3	 Average Rating: 2.67
MovieID: 1371	 Rating Count: 2	 Average Rating: 1.50
MovieID: 1372	 Rating Count: 3	 Average Rating: 3.00
MovieID: 1373	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1374	 Rating Count: 2	 Average Rating: 1.00
MovieID: 1375	 Rating Count: 10	 Average Rating: 3.60
MovieID: 1376	 Rating Count: 7	 Average Rating: 2.14
